experimento,parametro,valor,semilla,ganador,turnos,insolvencias,provincias_ganador,tropas_ganador
sensibilidad_fiscal,etaTheta,0.1,1068,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1069,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1070,galia,200,570,6,0
sensibilidad_fiscal,etaTheta,0.1,1071,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1072,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1073,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1074,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1075,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1076,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1077,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1078,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1079,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1080,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1081,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1082,galia,200,569,8,0
sensibilidad_fiscal,etaTheta,0.1,1083,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1084,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1085,grecia,200,380,9,0
sensibilidad_fiscal,etaTheta,0.1,1086,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1087,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1088,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1089,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1090,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1091,galia,200,569,8,0
sensibilidad_fiscal,etaTheta,0.1,1092,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1093,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1094,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1095,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1096,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1097,galia,200,569,8,0
sensibilidad_fiscal,etaTheta,0.1,1098,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.1,1099,grecia,200,381,7,0
sensibilidad_fiscal,etaTheta,0.15,1000,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1001,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1002,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1003,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1004,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1005,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1006,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1007,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1008,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1009,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1010,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1011,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1012,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1013,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1014,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1015,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1016,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1017,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1018,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1019,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1020,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1021,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1022,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1023,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1024,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1025,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1026,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1027,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1028,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1029,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1030,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1031,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1032,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1033,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1034,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1035,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1036,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1037,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1038,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1039,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1040,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1041,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1042,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1043,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1044,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1045,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1046,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1047,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1048,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1049,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1050,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1051,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1052,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1053,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1054,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1055,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1056,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1057,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1058,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1059,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1060,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1061,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1062,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1063,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1064,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1065,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1066,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1067,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1068,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1069,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1070,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1071,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1072,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1073,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1074,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1075,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1076,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1077,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1078,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1079,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1080,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1081,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1082,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1083,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1084,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1085,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1086,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1087,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1088,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1089,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1090,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1091,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1092,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1093,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1094,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1095,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1096,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1097,cartago,200,580,7,0
sensibilidad_fiscal,etaTheta,0.15,1098,cartago,200,579,7,0
sensibilidad_fiscal,etaTheta,0.15,1099,cartago,200,579,7,0
