experimento,parametro,valor,semilla,ganador,turnos,insolvencias,provincias_ganador,tropas_ganador
fortificacion,betaF,0.25,1017,galia,19,5,11,1281
fortificacion,betaF,0.25,1018,galia,19,5,11,1281
fortificacion,betaF,0.25,1019,galia,19,5,11,1281
fortificacion,betaF,0.25,1020,galia,19,5,11,1281
fortificacion,betaF,0.25,1021,grecia,21,8,11,0
fortificacion,betaF,0.25,1022,galia,19,5,11,1281
fortificacion,betaF,0.25,1023,grecia,22,6,12,0
fortificacion,betaF,0.25,1024,grecia,22,6,12,0
fortificacion,betaF,0.25,1025,galia,200,366,10,0
fortificacion,betaF,0.25,1026,galia,19,5,11,1281
fortificacion,betaF,0.25,1027,galia,19,5,11,1281
fortificacion,betaF,0.25,1028,galia,19,5,11,1281
fortificacion,betaF,0.25,1029,galia,19,5,11,1281
fortificacion,betaF,0.25,1030,galia,200,366,10,0
fortificacion,betaF,0.25,1031,galia,19,5,11,1281
fortificacion,betaF,0.25,1032,grecia,21,6,12,0
fortificacion,betaF,0.25,1033,galia,19,5,11,1281
fortificacion,betaF,0.25,1034,grecia,22,6,12,0
fortificacion,betaF,0.25,1035,galia,19,5,11,1281
fortificacion,betaF,0.25,1036,galia,19,5,11,1281
fortificacion,betaF,0.25,1037,galia,19,6,11,1281
fortificacion,betaF,0.25,1038,galia,200,357,9,0
fortificacion,betaF,0.25,1039,galia,19,5,11,1281
fortificacion,betaF,0.25,1040,grecia,22,6,12,0
fortificacion,betaF,0.25,1041,galia,19,5,11,1281
fortificacion,betaF,0.25,1042,galia,19,5,11,1281
fortificacion,betaF,0.25,1043,grecia,22,6,12,0
fortificacion,betaF,0.25,1044,galia,19,5,11,1281
fortificacion,betaF,0.25,1045,galia,19,5,11,1281
fortificacion,betaF,0.25,1046,grecia,21,8,11,0
fortificacion,betaF,0.25,1047,galia,19,5,11,1281
fortificacion,betaF,0.25,1048,galia,200,366,10,0
fortificacion,betaF,0.25,1049,grecia,22,6,12,0
fortificacion,betaF,0.25,1050,grecia,22,6,12,0
fortificacion,betaF,0.25,1051,galia,19,5,11,1281
fortificacion,betaF,0.25,1052,grecia,22,6,12,0
fortificacion,betaF,0.25,1053,galia,19,5,11,1281
fortificacion,betaF,0.25,1054,galia,19,5,11,1281
fortificacion,betaF,0.25,1055,grecia,22,6,12,0
fortificacion,betaF,0.25,1056,galia,19,5,11,1281
fortificacion,betaF,0.25,1057,galia,19,5,11,1281
fortificacion,betaF,0.25,1058,galia,19,5,11,1281
fortificacion,betaF,0.25,1059,grecia,21,6,12,0
fortificacion,betaF,0.25,1060,galia,19,5,11,1281
fortificacion,betaF,0.25,1061,galia,200,366,10,0
fortificacion,betaF,0.25,1062,galia,19,5,11,1281
fortificacion,betaF,0.25,1063,galia,19,5,11,1281
fortificacion,betaF,0.25,1064,grecia,21,8,11,0
fortificacion,betaF,0.25,1065,galia,19,5,11,1281
fortificacion,betaF,0.25,1066,grecia,22,6,12,0
fortificacion,betaF,0.25,1067,grecia,21,6,12,0
fortificacion,betaF,0.25,1068,grecia,21,8,11,0
fortificacion,betaF,0.25,1069,grecia,21,6,12,0
fortificacion,betaF,0.25,1070,galia,19,5,11,1281
fortificacion,betaF,0.25,1071,galia,19,5,11,1281
fortificacion,betaF,0.25,1072,galia,19,5,11,1281
fortificacion,betaF,0.25,1073,galia,19,6,11,1281
fortificacion,betaF,0.25,1074,galia,19,5,11,1281
fortificacion,betaF,0.25,1075,galia,19,5,11,1281
fortificacion,betaF,0.25,1076,grecia,22,6,12,0
fortificacion,betaF,0.25,1077,grecia,22,6,12,0
fortificacion,betaF,0.25,1078,grecia,21,6,12,0
fortificacion,betaF,0.25,1079,galia,19,5,11,1281
fortificacion,betaF,0.25,1080,grecia,21,8,11,0
fortificacion,betaF,0.25,1081,grecia,21,8,11,0
fortificacion,betaF,0.25,1082,galia,19,5,11,1281
fortificacion,betaF,0.25,1083,grecia,22,6,12,0
fortificacion,betaF,0.25,1084,galia,200,366,10,0
fortificacion,betaF,0.25,1085,galia,19,5,11,1281
fortificacion,betaF,0.25,1086,galia,19,5,11,1281
fortificacion,betaF,0.25,1087,galia,200,366,10,0
fortificacion,betaF,0.25,1088,galia,19,5,11,1281
